Profile ID,Advocacy,Advocacy Description,Product/Service,Product/Service Description,Organizational Optimization,Organizational Optimization Description,Research,Research Description,Other,Use - Other Description
1063,FALSE,,FALSE,,TRUE,uses open data to enhance reports and track statistics.,FALSE,,FALSE,
QIND3UDete,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
WPwml4Ezgp,TRUE,Promotes and encourage use of open data.,FALSE,,FALSE,,FALSE,,FALSE,
zdXPOKVbVr,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
yG0WapbeNq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1065,FALSE,,TRUE,"uses open source to build up a platform Kixi for sharing information about energy and environment, trying to realize the potential of building up zero carbon infrastructure. ",TRUE,Data analysis - e.g. the identification of  potential efficiency savings to the NHS of Â£200 million,FALSE,,FALSE,
LppO9LMvWF,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1066,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
eQmHGkoNLN,FALSE,,TRUE,Uses open data to provide financial and consulting services.,FALSE,,FALSE,,FALSE,
1070,FALSE,,TRUE,"uses open data to provide service of tracking and reporting side effects of drugs, medical devices, and vaccines. Users can be informed of government safety alerts, other patients' experience and the latest news and research relating to products on the Watch List.",FALSE,,FALSE,,FALSE,
1070,FALSE,,TRUE,Uses healthcare open data to inform users of doctors and healthcare providers.,FALSE,,FALSE,,FALSE,
l1P6crAZjs,FALSE,,FALSE,"Uses open datas to create communication platforms among patients and professional doctors, on which professionals share specially-designed questionaires to communicate with patients efficiently.  The platform replaces traditional communication tools such as  cell phones, emails, etc.",FALSE,,FALSE,,FALSE,
UlBJhh9dLa,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1069,FALSE,,FALSE,"Collect and analyze open datas in newspapers, magazines, TVs and internet to share transparent media informations and analysis results through tables and figures.",FALSE,,FALSE,,FALSE,
hJlDxbhR5a,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1071,FALSE,,FALSE,,TRUE,inventory analysis and evaluation.,FALSE,,FALSE,
1071,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1Vt8DkEAVj,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1073,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,
1072,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,
1074,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,
1075,FALSE,,FALSE,,TRUE,uses weather data for better meteorological forecast,FALSE,,FALSE,
tbWKOi2AAY,TRUE,Uses open datas to evaluate and supervise government operations to offer advice for public policy improvement.,FALSE,,FALSE,,FALSE,,FALSE,
0USB7iOg1f,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1076,FALSE,,TRUE,MicroStrategy app uses public data from CMS -  CDC and the U.S. Census Bureau to compare quality data for more than 880 - 000 health care providers and 4 - 000 hospitals based on geographic location and type of procedure.,FALSE,,FALSE,,FALSE,
e1dFcicHSG,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1078,FALSE,,TRUE,PatBase is a global database with patent information in 7 languages,FALSE,,FALSE,,FALSE,
tRhzalZBci,FALSE,,TRUE,"uses open data to launch exceptional digital experiences â€“ from web and mobile apps to AR/VR and IoT. It offers services to help transform customers' business through multi-platform, connected user experiences that drive competitive advantages.",FALSE,,FALSE,,FALSE,
1079,FALSE,,FALSE,,TRUE,In collaboration with partners -  uses open data to deliver information to users,FALSE,,FALSE,
wSdLsb1gKE,FALSE,,TRUE,"uses open data to design games on mobile platforms, the company also creates augmented reality experiences, location-based tours and soundscapes",FALSE,,FALSE,,FALSE,
97Y9J3NwXd,FALSE,,TRUE,City accessibility indices -  public transportation analyst and optimizer -  automatic transport calculator based on habbits -  calendar and weather,FALSE,,TRUE,Member of groups thinking about how the transportation data can be used a better way,FALSE,
1080,FALSE,,FALSE,Filter open datas through artificial intelligence and mobile development to design and develope quality products by highlighting the usability and user experience.,FALSE,,FALSE,,FALSE,
1081,FALSE,,FALSE,,TRUE,policy analysis,FALSE,,FALSE,
k0crgxQ0WA,FALSE,,TRUE,"uses open data to provide users with the best MoneySaving guides, tips, tools and techniques.",FALSE,,FALSE,,FALSE,
wjD8SJRNPy,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
jAvpMal9FA,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
cy9o7tG75b,FALSE,,FALSE,"Uses open datas to provide informations about credit ratings, research, tools and analysis that contribute to transparent and integrated financial markets.",FALSE,,FALSE,,FALSE,
cy9o7tG75b,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
K8xgkgzNsS,FALSE,,FALSE,"Uses open datas to do big data analysis, which aims to share reasonable, visuable and scientific information and analitical results for the society.",FALSE,,FALSE,,FALSE,
HblbWMMjpZ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
B0SNWeRDF5,TRUE,"Uses open datas to integrate the work of labor department and social educational groups, trying to advocate the equal rights for the disabled. ",FALSE,,FALSE,,FALSE,,FALSE,
5VKhy3TIIy,FALSE,,TRUE,uses open data to provide best transportation options for travelers get to and from airport ,FALSE,,FALSE,,FALSE,
gPlngLPMi2,TRUE,Helps journalists -  researchers -  activists -  and citizens to request -  analyze and share government documents.,FALSE,,FALSE,,FALSE,,FALSE,
uKV048tUu5,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
JoL55Enng3,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
ZMHEke6Ye6,FALSE,,TRUE,"uses open data to provide service such as penetration testing, product management, native mobile app development and consulting services.",FALSE,,FALSE,,FALSE,
X204jopN0k,FALSE,,TRUE,uses open data to provide a one stop business analytics platform for municipalities and schools,FALSE,,FALSE,,FALSE,
JLBwuYD7ZF,FALSE,,TRUE,"uses open data to provide Web Hosting services for municipal governments, Web Hosting Add-ons, MuniPRO Subscriptions for government and research professionals, and digital versions of our publications for offline use",FALSE,,FALSE,,FALSE,
gAuU2WBcAx,FALSE,,TRUE,"uses open data to produce produts: the Parliamentary monitoring tools make parliaments more transparent;the Freedom of Information platform holds governments to account; the report-making platform improves communication between citizens and authorities",FALSE,,FALSE,,FALSE,
I7Pd37wAOx,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1086,FALSE,,FALSE,,TRUE,"Uses open datas to educate, demonstrate and provide support for clean energy technologies, practices, and policies, aiming to advance a sustainable energy economy.",FALSE,,FALSE,
yger4QUzA2,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1090,FALSE,,FALSE,,TRUE,helps customers save energy,FALSE,,FALSE,
1095,FALSE,,FALSE,"Uses open datas to create a reliable, efficient and client-driven public system for management. Main areas NITEC focuses on are IT program service and ""electronic government"" cooperation. ",FALSE,,FALSE,,FALSE,
hM6chXL8li,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
k4CQ7gr4n6,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
FlMCBAYWAx,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
zODcJmikoD,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
IjAfkACfSK,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
TxIrklA0vT,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
g3tF58Jf0l,FALSE,,FALSE,,FALSE,,TRUE,Demographic and economic research,FALSE,
1083,TRUE,Uses open data to promote health and safety.,FALSE,,FALSE,,TRUE,publishes guides for preventing unintentional injuries and deaths,FALSE,
4uXkOwrgPJ,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1084,FALSE,,TRUE,"NRGI launched an intitiative ""Catalyzing Open Data for Extractives"" to develop new methods  to using extractive data for accountability and improved governance -  including data trainings -  data tools and analysis""",FALSE,,FALSE,,FALSE,
mpGA99CiQ0,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
kMSNRVVOGq,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
udBdqzirAB,FALSE,,TRUE,uses open data to provide search platform for users to find perfect home in ideal neiborhoods ,FALSE,,FALSE,,FALSE,
1085,FALSE,,FALSE,,FALSE,,TRUE,Uses open datas to promote the development of education and research activities in the Republic of Kazakhstan and the formation of Astana as the research and educational center of Eurasia.,FALSE,
1087,TRUE,uses federal nutritional info open dataset to calculate and provide a health score for food options in the user's vicinity to encourage heathy food choices and healthy lifestyles,FALSE,"Uses open geolocation data to generate map of local food options near users. In addition to the federal nutritional info open dataset, information has been drawn from non-governmental*, municipal, provincial, and additional federal datasets not available through the Open Data portal. Neighbourfood uses local information to provide a context for choosing food to support a healthy lifestyle. Beyond just chain restaurants, users can explore the options available from community food trees and gardens, local food vendors, and nearby supermarkets.",FALSE,,FALSE,,FALSE,
1088,FALSE,,FALSE,"Neil Squire Society empowers Canadians with disabilities through the use of computer-based assistive technologies, research and development, and various employment programs. ",FALSE,,FALSE,,FALSE,
1089,FALSE,,FALSE,"Uses open datas to build accessible online tools and provide research and experts that canâ€™t be found anywhere else, all to help consumers take back control of their choices in credit cards, insurance, loans or expenses like hospital costs.",FALSE,,FALSE,,FALSE,
rOtCdKSXld,FALSE,,TRUE,"uses open data to map the locations of DOC huts, camp sites and visitor centres, as well as i-SITEs and BBH hostels across New Zealand",FALSE,,FALSE,,FALSE,
fCzj00LY9M,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
pJitiXhJR5,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
LKuJqq44ui,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
pYOiGkl41w,FALSE,,TRUE,"uses open data to forcast wheather condition in New Zealand via maps and radars, which helps power companies meet demand, to a commuterâ€™s decision to wear a coat",FALSE,,FALSE,,FALSE,
ZIAg4WV7uS,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1091,FALSE,,TRUE,"uses open data to provide cost-effective, high-quality, and reliable real-time information to the riders and managers of public transit.",FALSE,,FALSE,,FALSE,
JXvXLyMIXS,FALSE,,TRUE,"uses open data to provide real-time transportation information on an App, which tells users the nearest bus stop, the frequently-visited bus stops, etc.",FALSE,,FALSE,,FALSE,
1092,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
tn0U3dsQgE,FALSE,,TRUE,"uses open data from organizations to provide industry-aligned solutions and products are designed to give a complete end-to-end offering â€“ examples include Visual Water, Visual City and Visual Plant.",FALSE,,FALSE,,FALSE,
3h5yoJBpgw,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
NP5CGyLg7f,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1093,FALSE,,FALSE,,TRUE,The Establishment Survey -  conducted annually to generate information on the local TV environment -  is enhanced using open data from the National Institute of Statistics and Geography and the National Council of Population.,FALSE,,FALSE,
1094,FALSE,,FALSE,"Based on the open datas from Employment and Social Development Canada, Niew Labs aims to help Canadian youths to choose future career paths by searching by various professions and view visualizations of projected employment statistics and job prospects for the chosen field. ",FALSE,,FALSE,,FALSE,
ZPUViPEx49,TRUE,Publishes federal data aimed at improving civic engagements -  research and development -  development of innovative solutions focused on local issues -  development of a sustainable and smart environment.,FALSE,,FALSE,,FALSE,,FALSE,
1Z5MioHmys,FALSE,,TRUE,"uses open data to build up a FLIS search tool- search individual or multiple NSNs, NIINs, FSC codes, supplier CAGE codes, keywords and more.",FALSE,,FALSE,,FALSE,
3AC87AqHVS,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1096,FALSE,,FALSE,,TRUE,uses open data to analyze the marketing potential of new technology -  uses patent data to review the status of early-stage technology and statistics data to gain insights on economic values.,FALSE,,FALSE,
YqlKQX2Nyf,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1097,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
VFcYjhz5zs,FALSE,,TRUE,uses open data in NuCivic Data -  DKAN products,TRUE,,FALSE,,FALSE,
X4ZRsk8374,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
1098,FALSE,,TRUE,uses open data in various investigations -  e.g. Preto no Branco,FALSE,,FALSE,,FALSE,
CLRx0aGFDQ,FALSE,,TRUE,Uses information about government contracts for business to apply to government auctions.,FALSE,,FALSE,,FALSE,
2h9M7qkRGt,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
pz6dslKvm7,FALSE,,TRUE,uses open data to provide consultancy service including: 1)Strategic needs assessment and benchmarking; 2)Programme evaluation and development; 3)Funding frameworks to target resources; 4)Future scenario planning and modelling; 5)Supporting local capacity,FALSE,,FALSE,,FALSE,
H3B4auS4Y9,TRUE,We create applications for the citizens -  we are working in some news  for better understading of the citizens,TRUE,We are innovating with open data apps and mini stories,TRUE,We help to NGO's or civicil organization to undestand how they can use Open Data -  also teach tools for explote it.,FALSE,,FALSE,
1157,FALSE,,FALSE,,TRUE,platform is designed to integrate open data so users can better manage and evaluate their programs.,FALSE,,FALSE,
1161,FALSE,,FALSE,Uses open datas to to work with thought-leading partners to enable innovation and ground-breaking research designed to improve patient care and patient value. ,FALSE,,FALSE,,FALSE,
IJ5QLurKyp,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1099,TRUE,created platform with Congressional data,FALSE,,FALSE,,FALSE,,FALSE,
1100,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
WJ8Dho2TFT,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
88vgber48f,TRUE,Uses data on Parliament/Legislature of Ghana to promote transparency and popular participation by providing public online access to Bills -  Motions -  and Parliamentary debates (Hansards).,FALSE,,FALSE,,FALSE,,FALSE,
1101,TRUE,InfoAmazonia provides timely news and reports of the endangered Amazon region. A network of organizations and journalists deliver updates from the nine countries of the forest. The data used will always be freely available for download and will be renewed frequently. The comparison between stories and data aims to improve publicâ€™s perception of issues in the Amazon region. infoamazonia.org/,FALSE,,FALSE,,FALSE,,FALSE,
1102,FALSE,,TRUE,EuropeanaBeacon app uses Europeana open data,FALSE,,FALSE,,FALSE,
0RILmDfO5b,FALSE,,FALSE,,FALSE,,TRUE,,FALSE,
V3dDMeWO09,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1103,FALSE,,FALSE,Uses open data to provide free transportation information for the urban residents and tourists.,FALSE,,FALSE,,FALSE,
aCHmVDmBnI,FALSE,,FALSE,Uses open datas to provide enterprise data management and integration services to clients. ,TRUE,"The company has developed specific expertise and skills in the acquisition, collation and management of data for Government, Education, Aged-Care and Business.",FALSE,,FALSE,
1104,FALSE,,FALSE,"Based on datas of small businesses' actual performances, not personal credit, OnDeck aims to solve major financing issue facing small businesses.",FALSE,,FALSE,,FALSE,
1105,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
S7nvs1kzIn,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
jCIn6wfVlD,FALSE,,TRUE,"uses open data to provide governments and sectors that utilize open data with services include Analytics-as-a-Service,  Data Publishing, and Data Services.",FALSE,,FALSE,,FALSE,
lpkBsRnCtU,FALSE,,TRUE,,FALSE,,FALSE,,FALSE,
pFCPMiH6lW,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
1106,TRUE,use of open data in various projects -  e.g. 311 vs 10-ONE -  Austin Restaurant Scores,FALSE,,FALSE,,FALSE,,FALSE,
1107,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
1108,FALSE,,FALSE,Crime in Chicago is a data visualization by Open City that lets you explore crime trends in Chicago's 50 wards. It was built using open data about Chicago crimes released by the Chicago Police Department.,FALSE,,FALSE,,FALSE,
1109,FALSE,,TRUE,Create new services based on open budget data (citizenbudget.ru - map of municipal budgets and local communities) and housing data (LiveableCity - index of comfortable life in St Petersburg),FALSE,,TRUE,Research about open data: use cases and best practices -  current state -  trends -  influence on economics -  etc.,TRUE,We use and analyze any types of open data but now we are more focused on data for making cities better with technologies (different types of urban data -  transportation data -  geomapping -  etc). Also we develop unified format for publishing budgets. Also we use data that are not real open data but published openly (public information). We collect it -  parse and visualize manually or trying to automate it if possible.
1110,FALSE,,TRUE,apps showing results of inspections by Czech authorities -  maps of public contracts and public budget spending,TRUE,app showing data about schools linked from different official registers,FALSE,,FALSE,
dDZa3MGV7m,FALSE,,FALSE,"Uses open data of knowledge in areas of technology, training, policy, and research to offer professional and technical services to clients all over the world.",FALSE,,FALSE,,FALSE,
fucnmXuMRB,TRUE,We seek to improve sub-metro data and introduce data science and evidence based planning approaches to organisations operating in the city,TRUE,"uses open data to advocate open government and civic activities. The civic technology lab organizes monthly events such as Hackthon4Water for the public, as well as provides a blogging platform to share open data affairs and knowledge.",FALSE,,FALSE,,FALSE,
1111,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
FSFlzBzwnH,TRUE,,TRUE,Provide access to open data in Tajikistan on one platform,FALSE,,FALSE,,FALSE,
1112,TRUE,"ODI aims to connect, equip and inspire people around the world to innovate with data through training, nurturing and collaboration.",FALSE,ODI focuses on sector themes to bring open dataâ€™s benefits to specific areas of society and industry across the Data Spectrum.,FALSE,,FALSE,,FALSE,
QXYCtmEMGI,TRUE,"Facilitating connections across multi-sectors to develop solutions using open data to solve genuine business challenges, as well as social and environmental challenges.",TRUE,,TRUE,,FALSE,,FALSE,
QXYCtmEMGI,TRUE,,FALSE,,TRUE,,FALSE,,TRUE,
1113,FALSE,,TRUE,illegal dumping mapper; municipality procurement visualizer; water surface quality visualizer; election monitoring visualizer,FALSE,,FALSE,,FALSE,
1115,TRUE,"Uses open data in various civic projects leading to increased transparency and fostering a better trust-oriented relationship between the government and the citizens, as well as more dialogue and productive exchange between third parties (citizens -  CSOs -  activists and others) and the government  allowing for better governance.",FALSE,,FALSE,,TRUE,Opening Data for Better Education in Aceh' Following the enactment of the Freedom of Information (FoI) Act in 2008 -  Public Service Delivery Information Offices (PPIDs) were established as a central point for citizens to request information from their government. However -  the uptake of FoI is low due to citizensâ€™ poor awareness of FoI.   The project supported local CSOs to identify their information needs and to build their capacities for analysing and using provided open government data. At the same time -  it also helped Banda Aceh's Department of Education to understand and know the information needs of local CSOs -  and capacitated their staff to proactively disclose education data in open formats.,FALSE,
1116,TRUE,GM Bus Times;Hampshire County Council Linked Data trial;City of Things,FALSE,,FALSE,,FALSE,,FALSE,
rDfj9SDJph,TRUE,Open Data Nation introduces the benefits of open data and trains employees who use data to share -  which results in a culture of transparency and an ecosystem for new collaborations.,TRUE,Open Data Nation publicizes local stories of open data being put to good use -  which generates awareness -  demonstrates the value of data that is already published -  and improves decision making.,TRUE,Open Data Nation connects those looking to fill contract or full-time positions with local civic technologists and residents to create novel open data insights and solutions -  such as web apps and data visualizations.,TRUE,Open Data Nation measures the value of open data in your community by monitoring -  evaluating -  and reporting about how it is being put to good use -  which solidifies local commitments to open data.,FALSE,
q9FlXGi1uK,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
NRz5Jkw6ZT,FALSE,,TRUE,"uses open data to provide e-commerce service to create SMART DATA IMPACT. Also, it optimizes the function of SEO search engine, offers SEM service for clients to do marketing online, as well as the SMO service to strengthen the connections on social platforms.",FALSE,,FALSE,,FALSE,
abcG80Ftfz,TRUE,We support Open Data in BC by -Sharing whatâ€™s happening with open data and celebrating Open Data success stories -Hosting open data events -  like this one tonight -  our open data meetups and panels -  and summits -  which help facilitate discussion  - Hosting and promoting OpenData hackathons and sharing the prototypes that come out of them - Working together with key stakeholder groups to further open data in BC connecting the dots between talent -  ideas and open data resources - Validating -  developing -  and sharing common practices and standards around open data,FALSE,,FALSE,,FALSE,,FALSE,
FUWW2gX579,TRUE,Aims to encourage open data in developing countries by measuring progress over time -  making the results available for planning -  monitoring -  and evaluation of statistical capacity programs.,FALSE,,FALSE,,FALSE,,FALSE,
Ilh4caAXP8,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
Y9DTT0M1kc,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
pSdgAmMUps,TRUE,"Uses open data, such as Uses 311 and elections data, in various civic projects.",FALSE,,FALSE,,FALSE,,FALSE,
NtogpPoZIN,FALSE,,TRUE,"uses open clinical data to provide a returning traveller drop-clinic at HTD, uses the OPAL framework to build clinical facing transactional digital services for healthcare organizations, also makes Prescribing Analytics to showcase their research into unwarranted prescribing variation",FALSE,,FALSE,,FALSE,
1117,TRUE,"Uses sustainable data and technology to eliminate the poorverty, support the inclusion of citizens in the governance and development of their society, and support and promote efforts by responsive governments, particularly in Africa.",FALSE,,FALSE,,FALSE,,FALSE,
1118,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1119,TRUE,various projects related to open data -  e.g. Open Data and Digital Services - Foundations for a New Information Economy,FALSE,,FALSE,,FALSE,,FALSE,
1120,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1121,TRUE,various projects related to open data -  e.g. data journalism -,FALSE,,FALSE,,FALSE,,FALSE,
1122,TRUE,various projects related to open data -  e.g. School of data,FALSE,,FALSE,,FALSE,,FALSE,
1123,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1124,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1125,TRUE,various projects related to open data -  e.g. Data workshops,FALSE,,FALSE,,FALSE,,FALSE,
1126,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1127,TRUE,various projects related to open data -  e.g. Hackathons -  School of data,FALSE,,FALSE,,FALSE,,FALSE,
MllHM4RKj4,TRUE,Provides infrastructure with the CKAN data portal platform -  promotes open data -  provides training -  undertakes a wide range of open data projects.,FALSE,,FALSE,,FALSE,,FALSE,
1128,TRUE,various projects related to open data -  e.g. School of data,FALSE,,FALSE,,FALSE,,FALSE,
1129,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
PKHonRcbtN,TRUE,Uses open data in various civic projects.,FALSE,,FALSE,,FALSE,,FALSE,
1130,TRUE,various projects related to open data -  e.g.JurisWiki,FALSE,,FALSE,,FALSE,,FALSE,
1131,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1132,TRUE,various projects related to open data -  e.g.Opespendingnepal.org,FALSE,,FALSE,,FALSE,,FALSE,
1133,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1134,TRUE,various projects related to open data -  e.g. School of data,FALSE,,FALSE,,FALSE,,FALSE,
1135,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1136,TRUE,various projects related to open data -  e.g. Open Culture Hackathon,FALSE,,FALSE,,FALSE,,FALSE,
1137,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1138,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1139,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1140,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1141,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
1142,TRUE,various projects related to open data -  e.g. Hackathons,FALSE,,FALSE,,FALSE,,FALSE,
3siAvuV6UA,TRUE,Since our mission comprises the promotion of the values of openness -  we strive to use open data for offline and online advocacy: events (hackathons -  etc.) -  storytelling -  etc.,TRUE,"uses open data to launch projects for opening up governance, data and knowledge through journalism and visualization. ",FALSE,,TRUE,,TRUE,
5nnLg6A2W9,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,Supports others to use open data to improve their development outcomes -  so could include advocacy -  research -  organisational optimization etc.
1143,FALSE,,FALSE,"Uses open datas about any Canadian address or postal code to connect supporters with their political representatives, provide relevant information based on the user's electoral district, as well as map potential voters, donors and volunteers to electoral ridings.",FALSE,,FALSE,,FALSE,
1144,TRUE,uses open data is various projects -  e.g. Ha(r)ckeology,FALSE,,FALSE,,FALSE,,FALSE,
1145,FALSE,,TRUE,developing a standardized format to enable sharing of community resource directory data,FALSE,,FALSE,,FALSE,
CHluH6yFMg,TRUE,Advocate and lobby for open data publication by government.,FALSE,,FALSE,,FALSE,,FALSE,
HJaQJDBSmx,FALSE,,TRUE,uses open data to provide searching tools for parents in Kenya to search information about schools and choose schools for their children,FALSE,,FALSE,,FALSE,
w7WJ6Kyg0Y,TRUE,Involved in a variety of project that use open data -  including the Public Information Database - www.opendata.ge.,FALSE,,FALSE,,FALSE,,FALSE,
1146,TRUE,open data based platforms such as Open Cultuur Data; openspending.nl,FALSE,,FALSE,,FALSE,,FALSE,
VXd2DFSUcE,FALSE,,TRUE,"uses open data on the UK's Register of Charities to provide the basic information (name, charity number, contact details, aims and most recent accounts info) in an accessible way, making the data reused for mashups, analysis, and in other websites",FALSE,,FALSE,,FALSE,
gQu3NzcndV,TRUE,,TRUE,"uses open data to provide services such as web accessibility consulting, security consulting, digital strategy and web development consulting, systems architecture consulting, etc.",FALSE,,TRUE,,FALSE,
K6IRDqUWqR,FALSE,,TRUE,"uses open data to create open database such as US financial network data, US financial license data, subsidiaries listed in SEC filings. It also provides premium services such as enterprise whitelisting service  ",FALSE,,FALSE,,FALSE,
n4Ne3xjhFt,FALSE,,TRUE,"uses open data to create two products: OpenCounter, a ""one-stop-shop"" for business permitting, and ZoningCheck, a lightweight tool for zoning clearance queries.",FALSE,,FALSE,,FALSE,
1148,TRUE,works withcommunities engaged in the Open Data movement.,FALSE,,FALSE,,FALSE,,FALSE,
iz3n7F11Zu,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
tsJUfFZjY5,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
t2CvYElT7C,FALSE,,FALSE,,TRUE,open data used to generate APIs -  create vizualizations and build data portals,FALSE,,FALSE,
1150,FALSE,,FALSE,"With OpenGovâ€™s cloud-based platform, state and local governments of all sizes collaborate more effectively, make smarter data-driven decisions, and achieve greater transparency.",FALSE,,FALSE,,FALSE,
VD4kfyqgY6,FALSE,,TRUE,"uses open data to create a platform OpenGovGear Portals, and offer customized services such as adding features, designing custom schemas and integrating new system with existing systems",FALSE,,FALSE,,FALSE,
lZq3hmMABy,TRUE,,FALSE,,FALSE,,FALSE,,FALSE,
1153,TRUE,use of open data in various projects -  e.g. Open Budget,FALSE,,FALSE,,FALSE,,FALSE,
cpIr2t3knW,TRUE,Uses open data about campaign contributions and lobbying to track money in politics.,FALSE,,FALSE,,FALSE,,FALSE,
KBy3W3yRuP,FALSE,,FALSE,,FALSE,,FALSE,,TRUE,
r0W7Kw1zOv,FALSE,,FALSE,,TRUE,,FALSE,,FALSE,
ojr2zmUlb3,TRUE,"Advocates for the principles of Open Government and Open Data : Transparency, citizen participation and reuse of information.",FALSE,,FALSE,,FALSE,,FALSE,
0VL181v0Df,FALSE,,TRUE,provides government data analytics services for clients to supervise government activities that are related to the clients' business.,FALSE,,FALSE,,FALSE,
OvV6fuovWu,TRUE,Provides software which facilitates the publishing of linked open data; Involved in various Linked Open Data initiatives.,FALSE,,FALSE,,FALSE,,FALSE,
1152,FALSE,,FALSE,"Uses open municiple data, official and citizen information to provide updated records and reports to the public, which allows citizens to supervise the municiple government agencies more efficiently.",FALSE,,FALSE,,FALSE,
1154,TRUE,uses public information on political candidates -  elected representatives -  and legislative activity in Italy.,FALSE,,FALSE,,FALSE,,FALSE,
1158,FALSE,,FALSE,"Uses open datas to create customer engagement platform for utilities.  The platform combines insightful analytics, behavioral science, and cutting-edge design to fuel success in a new energy landscape.",FALSE,,FALSE,,FALSE,
1159,TRUE,"Using the power of data and information technology to connect governments to real estate entrepreneurs who, together, will build exciting, beautiful, distinct, and sustainable cities and towns of the future.",FALSE,,FALSE,,FALSE,,FALSE,
